DateTime,TrialStartTime,TimeSinceStart,Date,Day_numrecord,Time,Trial,Treatment,Cline,Cline_seg,Urch_STILL,Urch_MOVING,Urch_WALL,urch_GRAZE,urch_TOUCHKELP,urch_CREVICE,TOTAL_clinesegURCH,Pyc_position,Pyc_moving,Pyc_touching_urch,Pyc_eating_urch,Notes
7/24/2023 08:30:00,7/23/2023 09:00:00,23:30:00,7/24/23,2_1,8:30,5,Control,12,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,1,L ,3,0,0,3,0,0,3,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,1,R,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,2,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,2,R,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,3,L,3,0,3,2,1,0,3,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,5,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,5,R,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,6,R,3,0,0,3,0,0,3,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,7,R,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,9,L,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,10,L,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,10,R,3,0,0,3,0,0,3,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,12,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:27:00,7/23/2023 09:00:00,26:27:00,7/24/23,2_2,11:27,5,Active 1,12,R,0,0,0,0,0,0,0,1,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,1,L ,8,0,5,7,0,0,8,1,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,1,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,3,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,3,R,3,0,2,2,0,0,3,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,4,R,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,5,L,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,5,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,7,L,2,0,0,1,1,0,2,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,7,R,3,0,0,3,0,0,3,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,8,L,1,0,0,0,0,1,1,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,9,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,11,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,12,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:32:00,7/23/2023 09:00:00,26:32:00,7/24/23,2_2,11:32,5,Active 2,12,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,1,L ,3,0,0,3,0,0,3,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,1,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,2,R,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,3,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,3,R,1,0,1,0,0,0,1,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,4,L,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,4,R,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,5,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,5,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,6,L,5,0,2,5,0,0,5,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,7,L,1,0,1,1,0,0,1,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,8,L,4,0,3,3,0,0,4,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,9,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,11,L,1,0,1,0,0,0,1,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,12,L,0,1,1,0,0,0,1,0,0,0,0,
7/24/2023 11:38:00,7/23/2023 09:00:00,26:38:00,7/24/23,2_2,11:38,5,Caged,12,R,1,1,2,0,0,0,2,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,1,L ,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,1,R,3,0,1,3,0,0,3,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,3,L,3,0,0,3,0,0,3,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,4,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,5,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,5,R,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,6,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,7,L,1,1,0,1,0,0,2,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,7,R,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,8,L,6,0,0,6,0,0,6,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,9,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,10,L,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,11,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,12,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 11:45:00,7/23/2023 09:00:00,26:45:00,7/24/23,2_2,11:45,5,Control,12,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,1,L ,3,0,0,3,0,0,3,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,1,R,1,0,0,0,0,0,1,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,2,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,2,R,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,3,L,4,0,3,3,0,1,4,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,5,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,5,R,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,6,R,2,0,1,1,0,0,2,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,8,R,1,0,0,0,0,0,1,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,9,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,10,L,1,1,0,1,0,0,2,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,10,R,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,11,L,2,0,1,0,0,1,2,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,12,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:28:00,7/23/2023 09:00:00,29:28:00,7/24/23,2_3,14:28,5,Active 1,12,R,0,0,0,0,0,0,0,1,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,1,L ,8,0,5,0,3,0,8,1,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,1,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,3,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,3,R,3,0,3,3,0,0,3,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,4,R,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,5,L,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,5,R,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,7,L,2,0,1,1,0,1,2,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,7,R,3,0,0,3,0,0,3,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,9,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,10,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,11,L,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,12,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:35:00,7/23/2023 09:00:00,29:35:00,7/24/23,2_3,14:35,5,Active 2,12,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,1,L ,3,0,0,3,0,0,3,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,1,R,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,2,R,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,3,L,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,4,L,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,4,R,1,0,0,1,0,0,1,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,5,L,2,0,0,2,0,0,2,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,5,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,6,L,2,0,1,2,0,0,2,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,7,L,3,0,2,3,0,0,3,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,8,L,2,0,1,2,0,0,2,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,9,L,1,0,1,1,0,0,1,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,12,L,3,0,3,3,0,0,3,0,0,0,0,
7/24/2023 14:40:00,7/23/2023 09:00:00,29:40:00,7/24/23,2_3,14:40,5,Caged,12,R,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:47:00,7/23/2023 09:00:00,29:47:00,7/24/23,2_3,14:47,5,Control,1,L ,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:47:00,7/23/2023 09:00:00,29:47:00,7/24/23,2_3,14:47,5,Control,1,R,2,0,1,1,0,0,2,0,0,0,0,
7/24/2023 14:47:00,7/23/2023 09:00:00,29:47:00,7/24/23,2_3,14:47,5,Control,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/24/2023 14:47:00,7/23/2023 09:00:00,29:47:00,7/24/23,2_3,14:47,5,Control,2,R,3,0,2,3,0,0,3,0,0,0,0,
7/24/2023 14:47:00,7/23/2023 09:00:00,29:47:00,7/24/23,2_3,14:47,5,Control,3,L,3,0,0,3,0,0,3,0,0,0,0,
