"","Treatment","Trial","Rep_per_trial","Date_before","Time_before","Date_after","Time_after","Trial_Temp","Tank","Kelp_ID","kelp color","Kelp_weight_before_g","length before cm","Kelp_weight_after_g","avg_pyc_position","avg_dist_from_pyc","pyc_pcnt_activity","pyc_avg_dist_moved","weight_diff","weight_pcnt_change","up_down","up_down_ratio","pos_weight_pcnt_change"
"241","Caged","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,1,1,"Red",32.6686,20,25.1204,5.5,3.08333333333333,0,0,7.5482,23.1053672333678,"Up",0.714285714285714,23.1053672333678
"242","Caged","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,1,2,"Red",31.306,20,24.8331,5.5,3.08333333333333,0,0,6.4729,20.6762281990673,"Up",0.714285714285714,20.6762281990673
"243","Caged","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,1,3,"Red",25.2446,20,11.6066,5.5,3.08333333333333,0,0,13.638,54.0234347147509,"Up",0.714285714285714,54.0234347147509
"244","Caged","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,1,4,"Red",19.4795,20,12.1249,5.5,3.08333333333333,0,0,7.3546,37.7555892091686,"Up",0.714285714285714,37.7555892091686
"245","Caged","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,1,5,"Red",24.9669,20,25.2348,5.5,3.08333333333333,0,0,-0.267900000000001,-1.0730206793795,"Up",0.714285714285714,1e-05
"246","Caged","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,1,6,"Red",23.9522,20,13.9732,5.5,3.08333333333333,0,0,9.979,41.6621437696746,"Down",0.714285714285714,41.6621437696746
"247","Caged","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,1,7,"Red",29.8438,20,28.5992,5.5,3.08333333333333,0,0,1.2446,4.17038044753015,"Down",0.714285714285714,4.17038044753015
"248","Caged","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,1,8,"Red",24.8226,20,23.8062,5.5,3.08333333333333,0,0,1.0164,4.09465567668174,"Down",0.714285714285714,4.09465567668174
"249","Caged","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,1,9,"Red",22.4193,20,15.4829,5.5,3.08333333333333,0,0,6.9364,30.9394138086381,"Down",0.714285714285714,30.9394138086381
"250","Caged","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,1,10,"Red",22.8278,20,20.8426,5.5,3.08333333333333,0,0,1.9852,8.6964140215001,"Down",0.714285714285714,8.6964140215001
"251","Caged","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,1,11,"Red",22.8372,20,22.2671,5.5,3.08333333333333,0,0,0.5701,2.49636557896765,"Down",0.714285714285714,2.49636557896765
"252","Caged","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,1,12,"Red",24.1523,20,20.0902,5.5,3.08333333333333,0,0,4.0621,16.8186880752558,"Down",0.714285714285714,16.8186880752558
"253","Caged","7","2","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,4,1,"Black",25.8172,20,24.9651,5.5,3.08333333333333,0,0,0.8521,3.30051283640364,"Up",0.714285714285714,3.30051283640364
"254","Caged","7","2","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,4,2,"Black",27.88,20,18.796,5.5,3.08333333333333,0,0,9.084,32.5824964131994,"Up",0.714285714285714,32.5824964131994
"255","Caged","7","2","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,4,3,"Black",25.1246,20,15.7407,5.5,3.08333333333333,0,0,9.3839,37.3494503395079,"Up",0.714285714285714,37.3494503395079
"256","Caged","7","2","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,4,4,"Black",27.2722,20,25.2388,5.5,3.08333333333333,0,0,2.0334,7.45594414825353,"Up",0.714285714285714,7.45594414825353
"257","Caged","7","2","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,4,5,"Black",26.4551,20,19.706,5.5,3.08333333333333,0,0,6.7491,25.5115270779547,"Up",0.714285714285714,25.5115270779547
"258","Caged","7","2","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,4,6,"Black",23.5691,20,23.7415,5.5,3.08333333333333,0,0,-0.1724,-0.731466199388181,"Down",0.714285714285714,1e-05
"259","Caged","7","2","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,4,7,"Black",28.514,20,27.4573,5.5,3.08333333333333,0,0,1.0567,3.70589885670197,"Down",0.714285714285714,3.70589885670197
"260","Caged","7","2","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,4,8,"Black",25.8853,20,25.9599,5.5,3.08333333333333,0,0,-0.0746000000000002,-0.288194457858322,"Down",0.714285714285714,1e-05
"261","Caged","7","2","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,4,9,"Black",29.6933,20,29.9539,5.5,3.08333333333333,0,0,-0.2606,-0.877639063357728,"Down",0.714285714285714,1e-05
"262","Caged","7","2","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,4,10,"Black",24.2454,20,24.3702,5.5,3.08333333333333,0,0,-0.1248,-0.514736816055831,"Down",0.714285714285714,1e-05
"263","Caged","7","2","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,4,11,"Black",26.843,20,24.0791,5.5,3.08333333333333,0,0,2.7639,10.29653913497,"Down",0.714285714285714,10.29653913497
"264","Caged","7","2","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,4,12,"Black",27.866,20,27.7795,5.5,3.08333333333333,0,0,0.0865000000000009,0.31041412473983,"Down",0.714285714285714,0.31041412473983
"265","Caged","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,2,1,"Blue",19.8355,20,18.1686,5.5,3.08333333333333,0,0,1.6669,8.40361977262987,"Up",0.714285714285714,8.40361977262987
"266","Caged","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,2,2,"Blue",17.8713,20,0,5.5,3.08333333333333,0,0,17.8713,100,"Up",0.714285714285714,100
"267","Caged","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,2,3,"Blue",19.0691,20,5.0005,5.5,3.08333333333333,0,0,14.0686,73.7769480468402,"Up",0.714285714285714,73.7769480468402
"268","Caged","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,2,4,"Blue",24.4718,20,2.2584,5.5,3.08333333333333,0,0,22.2134,90.771418530717,"Up",0.714285714285714,90.771418530717
"269","Caged","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,2,5,"Blue",21.4653,20,19.5797,5.5,3.08333333333333,0,0,1.8856,8.78441018760511,"Up",0.714285714285714,8.78441018760511
"270","Caged","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,2,6,"Blue",19.8233,20,19.5956,5.5,3.08333333333333,0,0,0.227699999999999,1.1486483077994,"Down",0.714285714285714,1.1486483077994
"271","Caged","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,2,7,"Blue",22.316,20,22.0361,5.5,3.08333333333333,0,0,0.279899999999998,1.25425703531098,"Down",0.714285714285714,1.25425703531098
"272","Caged","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,2,8,"Blue",24.5343,20,23.45,5.5,3.08333333333333,0,0,1.0843,4.41952694798711,"Down",0.714285714285714,4.41952694798711
"273","Caged","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,2,9,"Blue",24.3953,20,23.4261,5.5,3.08333333333333,0,0,0.969199999999997,3.97289641857242,"Down",0.714285714285714,3.97289641857242
"274","Caged","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,2,10,"Blue",24.1164,20,10.8544,5.5,3.08333333333333,0,0,13.262,54.9916239571412,"Down",0.714285714285714,54.9916239571412
"275","Caged","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,2,11,"Blue",24.9151,20,24.2457,5.5,3.08333333333333,0,0,0.6694,2.68672411509486,"Down",0.714285714285714,2.68672411509486
"276","Caged","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,2,12,"Blue",24.7802,20,24.7663,5.5,3.08333333333333,0,0,0.0138999999999996,0.0560931711608445,"Down",0.714285714285714,0.0560931711608445
"277","Caged","8","2","8/9/23",13:30:00,"8/13/23",17:00:00,NA,3,1,"Green",22.092,20,4.4829,5.5,3.08333333333333,0,0,17.6091,79.7080391091798,"Up",0.714285714285714,79.7080391091798
"278","Caged","8","2","8/9/23",13:30:00,"8/13/23",17:00:00,NA,3,2,"Green",23.5572,20,6.4048,5.5,3.08333333333333,0,0,17.1524,72.8117093712326,"Up",0.714285714285714,72.8117093712326
"279","Caged","8","2","8/9/23",13:30:00,"8/13/23",17:00:00,NA,3,3,"Green",23.1615,20,19.7111,5.5,3.08333333333333,0,0,3.4504,14.8971353323403,"Up",0.714285714285714,14.8971353323403
"280","Caged","8","2","8/9/23",13:30:00,"8/13/23",17:00:00,NA,3,4,"Green",26.0256,20,24.001,5.5,3.08333333333333,0,0,2.0246,7.77926349440551,"Up",0.714285714285714,7.77926349440551
"281","Caged","8","2","8/9/23",13:30:00,"8/13/23",17:00:00,NA,3,5,"Green",25.3319,20,24.5052,5.5,3.08333333333333,0,0,0.826700000000002,3.26347411761456,"Up",0.714285714285714,3.26347411761456
"282","Caged","8","2","8/9/23",13:30:00,"8/13/23",17:00:00,NA,3,6,"Green",26.7622,20,26.7285,5.5,3.08333333333333,0,0,0.0336999999999996,0.125923877708109,"Down",0.714285714285714,0.125923877708109
"283","Caged","8","2","8/9/23",13:30:00,"8/13/23",17:00:00,NA,3,7,"Green",26.9204,20,26.0768,5.5,3.08333333333333,0,0,0.843600000000002,3.13368300619605,"Down",0.714285714285714,3.13368300619605
"284","Caged","8","2","8/9/23",13:30:00,"8/13/23",17:00:00,NA,3,8,"Green",28.0224,20,12.2797,5.5,3.08333333333333,0,0,15.7427,56.1789853831221,"Down",0.714285714285714,56.1789853831221
"285","Caged","8","2","8/9/23",13:30:00,"8/13/23",17:00:00,NA,3,9,"Green",27.9616,20,27.2502,5.5,3.08333333333333,0,0,0.711400000000001,2.544203479057,"Down",0.714285714285714,2.544203479057
"286","Caged","8","2","8/9/23",13:30:00,"8/13/23",17:00:00,NA,3,10,"Green",29.499,20,29.0115,5.5,3.08333333333333,0,0,0.487499999999997,1.65259839316586,"Down",0.714285714285714,1.65259839316586
"287","Caged","8","2","8/9/23",13:30:00,"8/13/23",17:00:00,NA,3,11,"Green",29.3397,20,29.1664,5.5,3.08333333333333,0,0,0.173300000000001,0.590667252903067,"Down",0.714285714285714,0.590667252903067
"288","Caged","8","2","8/9/23",13:30:00,"8/13/23",17:00:00,NA,3,12,"Green",31.5823,20,27.3646,5.5,3.08333333333333,0,0,4.2177,13.3546321832165,"Down",0.714285714285714,13.3546321832165
"289","Caged","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,1,1,"Red",14.0244,20,0.9416,5.5,3.08333333333333,0,0,13.0828,93.2859872793132,"Up",0.714285714285714,93.2859872793132
"290","Caged","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,1,2,"Red",12.1972,20,4.2822,5.5,3.08333333333333,0,0,7.915,64.8919424130128,"Up",0.714285714285714,64.8919424130128
"291","Caged","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,1,3,"Red",28.8273,20,26.244,5.5,3.08333333333333,0,0,2.5833,8.96129710378704,"Up",0.714285714285714,8.96129710378704
"292","Caged","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,1,4,"Red",23.2852,20,15.5352,5.5,3.08333333333333,0,0,7.75,33.2829436723756,"Up",0.714285714285714,33.2829436723756
"293","Caged","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,1,5,"Red",24.0313,20,9.7599,5.5,3.08333333333333,0,0,14.2714,59.3867164905769,"Up",0.714285714285714,59.3867164905769
"294","Caged","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,1,6,"Red",16.0733,20,15.6619,5.5,3.08333333333333,0,0,0.4114,2.55952417985106,"Down",0.714285714285714,2.55952417985106
"295","Caged","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,1,7,"Red",30.1018,20,29.8674,5.5,3.08333333333333,0,0,0.234400000000001,0.778690975290517,"Down",0.714285714285714,0.778690975290517
"296","Caged","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,1,8,"Red",37.225,20,36.1781,5.5,3.08333333333333,0,0,1.0469,2.81235728676965,"Down",0.714285714285714,2.81235728676965
"297","Caged","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,1,9,"Red",12.8475,20,0,5.5,3.08333333333333,0,0,12.8475,100,"Down",0.714285714285714,100
"298","Caged","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,1,10,"Red",32.0249,20,26.6718,5.5,3.08333333333333,0,0,5.3531,16.7154308054045,"Down",0.714285714285714,16.7154308054045
"299","Caged","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,1,11,"Red",12.7993,20,3.0448,5.5,3.08333333333333,0,0,9.7545,76.211199049948,"Down",0.714285714285714,76.211199049948
"300","Caged","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,1,12,"Red",35.7242,20,29.6244,5.5,3.08333333333333,0,0,6.0998,17.0747000632624,"Down",0.714285714285714,17.0747000632624
"301","Caged","9","2","8/13/23",14:00:00,"8/16/23",17:00:00,NA,3,1,"Green",14.0935,20,2.8562,5.5,3.08333333333333,0,0,11.2373,79.7339198921489,"Up",0.714285714285714,79.7339198921489
"302","Caged","9","2","8/13/23",14:00:00,"8/16/23",17:00:00,NA,3,2,"Green",11.4035,20,2.4511,5.5,3.08333333333333,0,0,8.9524,78.5057219274784,"Up",0.714285714285714,78.5057219274784
"303","Caged","9","2","8/13/23",14:00:00,"8/16/23",17:00:00,NA,3,3,"Green",24.7079,20,8.306,5.5,3.08333333333333,0,0,16.4019,66.3832215607154,"Up",0.714285714285714,66.3832215607154
"304","Caged","9","2","8/13/23",14:00:00,"8/16/23",17:00:00,NA,3,4,"Green",34.0362,20,29.5775,5.5,3.08333333333333,0,0,4.4587,13.0998760143612,"Up",0.714285714285714,13.0998760143612
"305","Caged","9","2","8/13/23",14:00:00,"8/16/23",17:00:00,NA,3,5,"Green",16.9306,20,16.4371,5.5,3.08333333333333,0,0,0.493499999999997,2.91484058450378,"Up",0.714285714285714,2.91484058450378
"306","Caged","9","2","8/13/23",14:00:00,"8/16/23",17:00:00,NA,3,6,"Green",32.4176,20,32.0161,5.5,3.08333333333333,0,0,0.401499999999999,1.23852475198657,"Down",0.714285714285714,1.23852475198657
"307","Caged","9","2","8/13/23",14:00:00,"8/16/23",17:00:00,NA,3,7,"Green",34.175,20,33.8498,5.5,3.08333333333333,0,0,0.325199999999995,0.951572787125078,"Down",0.714285714285714,0.951572787125078
"308","Caged","9","2","8/13/23",14:00:00,"8/16/23",17:00:00,NA,3,8,"Green",32.0792,20,31.2272,5.5,3.08333333333333,0,0,0.852,2.65592658171027,"Down",0.714285714285714,2.65592658171027
"309","Caged","9","2","8/13/23",14:00:00,"8/16/23",17:00:00,NA,3,9,"Green",31.067,20,29.4743,5.5,3.08333333333333,0,0,1.5927,5.12666173109731,"Down",0.714285714285714,5.12666173109731
"310","Caged","9","2","8/13/23",14:00:00,"8/16/23",17:00:00,NA,3,10,"Green",32.224,20,25.1254,5.5,3.08333333333333,0,0,7.0986,22.0289225422046,"Down",0.714285714285714,22.0289225422046
"311","Caged","9","2","8/13/23",14:00:00,"8/16/23",17:00:00,NA,3,11,"Green",30.7825,20,14.1638,5.5,3.08333333333333,0,0,16.6187,53.9874928936896,"Down",0.714285714285714,53.9874928936896
"312","Caged","9","2","8/13/23",14:00:00,"8/16/23",17:00:00,NA,3,12,"Green",24.0493,20,23.1697,5.5,3.08333333333333,0,0,0.8796,3.65748691230098,"Down",0.714285714285714,3.65748691230098
"313","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,1,"Red",19.066,25,19.0845,5.5,3.07635467980296,0,0,-0.0184999999999995,-0.0970313647330301,"Up",0.714285714285714,1e-05
"314","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,2,"Red",17.3,25,7.5472,5.5,3.07635467980296,0,0,9.7528,56.3745664739884,"Up",0.714285714285714,56.3745664739884
"315","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,3,"Red",19.742,25,14.843,5.5,3.07635467980296,0,0,4.899,24.8151149832844,"Up",0.714285714285714,24.8151149832844
"316","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,4,"Red",15.514,25,14.1708,5.5,3.07635467980296,0,0,1.3432,8.65798633492329,"Up",0.714285714285714,8.65798633492329
"317","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,5,"Red",21.686,25,25.2829,5.5,3.07635467980296,0,0,-3.5969,-16.5862768606474,"Up",0.714285714285714,1e-05
"318","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,6,"Red",27.31,25,28.1639,5.5,3.07635467980296,0,0,-0.853900000000003,-3.12669351885757,"Down",0.714285714285714,1e-05
"319","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,7,"Red",22.114,25,20.5419,5.5,3.07635467980296,0,0,1.5721,7.1090711766302,"Down",0.714285714285714,7.1090711766302
"320","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,8,"Red",16.302,25,15.0743,5.5,3.07635467980296,0,0,1.2277,7.53097779413569,"Down",0.714285714285714,7.53097779413569
"321","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,9,"Red",19.172,25,14.3112,5.5,3.07635467980296,0,0,4.8608,25.3536407260588,"Down",0.714285714285714,25.3536407260588
"322","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,10,"Red",20.274,25,16.5963,5.5,3.07635467980296,0,0,3.6777,18.1399822432672,"Down",0.714285714285714,18.1399822432672
"323","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,11,"Red",19.209,25,14.3115,5.5,3.07635467980296,0,0,4.8975,25.4958613150086,"Down",0.714285714285714,25.4958613150086
"324","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,12,"Red",13.079,25,7.6018,5.5,3.07635467980296,0,0,5.4772,41.8778194051533,"Down",0.714285714285714,41.8778194051533
"325","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,1,"Red",26.6964,NA,27.0919,5.5,3.08333333333333,0,0,-0.395499999999998,-1.48147315742946,"Up",0.714285714285714,1e-05
"326","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,2,"Red",28.5027,NA,28.8729,5.5,3.08333333333333,0,0,-0.3702,-1.29882432190635,"Up",0.714285714285714,1e-05
"327","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,3,"Red",23.4699,NA,13.2667,5.5,3.08333333333333,0,0,10.2032,43.4735554902236,"Up",0.714285714285714,43.4735554902236
"328","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,4,"Red",32.1354,NA,31.8067,5.5,3.08333333333333,0,0,0.328699999999998,1.02285952563216,"Up",0.714285714285714,1.02285952563216
"329","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,5,"Red",22.0091,NA,20.6215,5.5,3.08333333333333,0,0,1.3876,6.30466488861425,"Up",0.714285714285714,6.30466488861425
"330","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,6,"Red",19.7375,NA,19.3605,5.5,3.08333333333333,0,0,0.377000000000002,1.91006966434453,"Down",0.714285714285714,1.91006966434453
"331","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,7,"Red",18.1134,NA,6.0981,5.5,3.08333333333333,0,0,12.0153,66.333763953758,"Down",0.714285714285714,66.333763953758
"332","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,8,"Red",19.2493,NA,13.4771,5.5,3.08333333333333,0,0,5.7722,29.9865449652715,"Down",0.714285714285714,29.9865449652715
"333","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,9,"Red",40.0801,NA,35.4925,5.5,3.08333333333333,0,0,4.5876,11.4460792263492,"Down",0.714285714285714,11.4460792263492
"334","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,10,"Red",27.1401,NA,26.0478,5.5,3.08333333333333,0,0,1.0923,4.02467197983796,"Down",0.714285714285714,4.02467197983796
"335","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,11,"Red",24.8951,NA,11.3395,5.5,3.08333333333333,0,0,13.5556,54.4508758751722,"Down",0.714285714285714,54.4508758751722
"336","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,12,"Red",30.6846,NA,28.461,5.5,3.08333333333333,0,0,2.2236,7.2466318609335,"Down",0.714285714285714,7.2466318609335
"337","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,1,"Black",30.9424,NA,30.8302,5.5,3.08333333333333,0,0,0.112199999999998,0.362609235224152,"Up",0.714285714285714,0.362609235224152
"338","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,2,"Black",20.2763,NA,21.6132,5.5,3.08333333333333,0,0,-1.3369,-6.59341201303986,"Up",0.714285714285714,1e-05
"339","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,3,"Black",19.5805,NA,10.942,5.5,3.08333333333333,0,0,8.6385,44.1178723730242,"Up",0.714285714285714,44.1178723730242
"340","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,4,"Black",24.8563,NA,19.8575,5.5,3.08333333333333,0,0,4.9988,20.1107968603533,"Up",0.714285714285714,20.1107968603533
"341","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,5,"Black",14.7036,NA,11.6494,5.5,3.08333333333333,0,0,3.0542,20.7717837808428,"Up",0.714285714285714,20.7717837808428
"342","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,6,"Black",19.591,NA,19.5675,5.5,3.08333333333333,0,0,0.0235000000000021,0.119953039661079,"Down",0.714285714285714,0.119953039661079
"343","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,7,"Black",18.1569,NA,18.3256,5.5,3.08333333333333,0,0,-0.168700000000001,-0.929123363569779,"Down",0.714285714285714,1e-05
"344","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,8,"Black",9.7113,NA,7.1125,5.5,3.08333333333333,0,0,2.5988,26.7605778834965,"Down",0.714285714285714,26.7605778834965
"345","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,9,"Black",10.6603,NA,2.9501,5.5,3.08333333333333,0,0,7.7102,72.3262947571832,"Down",0.714285714285714,72.3262947571832
"346","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,10,"Black",13.3635,NA,10.9526,5.5,3.08333333333333,0,0,2.4109,18.0409323904666,"Down",0.714285714285714,18.0409323904666
"347","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,11,"Black",16.3874,NA,14.5016,5.5,3.08333333333333,0,0,1.8858,11.5076217093621,"Down",0.714285714285714,11.5076217093621
"348","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,12,"Black",20.7232,NA,8.6319,5.5,3.08333333333333,0,0,12.0913,58.3466839098209,"Down",0.714285714285714,58.3466839098209
"349","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,1,"Blue",30.2381,20,29.5711,5.5,3.08333333333333,0,0,0.666999999999998,2.2058264242793,"Up",0.714285714285714,2.2058264242793
"350","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,2,"Blue",28.1652,20,25.4126,5.5,3.08333333333333,0,0,2.7526,9.77305327141294,"Up",0.714285714285714,9.77305327141294
"351","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,3,"Blue",21.4774,20,13.9973,5.5,3.08333333333333,0,0,7.4801,34.8277724491791,"Up",0.714285714285714,34.8277724491791
"352","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,4,"Blue",19.0037,20,19.0306,5.5,3.08333333333333,0,0,-0.0269000000000013,-0.141551382099282,"Up",0.714285714285714,1e-05
"353","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,5,"Blue",19.877,20,16.1785,5.5,3.08333333333333,0,0,3.6985,18.6069326357096,"Up",0.714285714285714,18.6069326357096
"354","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,6,"Blue",17.1113,20,16.4954,5.5,3.08333333333333,0,0,0.6159,3.5993758510458,"Down",0.714285714285714,3.5993758510458
"355","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,7,"Blue",29.8349,20,28.7869,5.5,3.08333333333333,0,0,1.048,3.51266469805497,"Down",0.714285714285714,3.51266469805497
"356","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,8,"Blue",27.4189,20,27.2007,5.5,3.08333333333333,0,0,0.2182,0.795801436235588,"Down",0.714285714285714,0.795801436235588
"357","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,9,"Blue",28.5506,20,28.6481,5.5,3.08333333333333,0,0,-0.0975000000000001,-0.341498952736545,"Down",0.714285714285714,1e-05
"358","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,10,"Blue",26.23,20,21.9254,5.5,3.08333333333333,0,0,4.3046,16.4109797941289,"Down",0.714285714285714,16.4109797941289
"359","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,11,"Blue",31.2147,20,31.3846,5.5,3.08333333333333,0,0,-0.169899999999998,-0.544294835446115,"Down",0.714285714285714,1e-05
"360","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,12,"Blue",27.3602,20,22.5899,5.5,3.08333333333333,0,0,4.7703,17.4351795674008,"Down",0.714285714285714,17.4351795674008
"361","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,1,"Blue",23.0799,20,16.0144,5.5,3.08333333333333,0,0,7.0655,30.6132175616012,"Up",0.714285714285714,30.6132175616012
"362","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,2,"Blue",28.0026,20,20.1453,5.5,3.08333333333333,0,0,7.8573,28.0591802189797,"Up",0.714285714285714,28.0591802189797
"363","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,3,"Blue",25.4306,20,15.6762,5.5,3.08333333333333,0,0,9.7544,38.3569400643319,"Up",0.714285714285714,38.3569400643319
"364","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,4,"Blue",26.8023,20,19.4985,5.5,3.08333333333333,0,0,7.3038,27.2506463997493,"Up",0.714285714285714,27.2506463997493
"365","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,5,"Blue",28.6867,20,24.5844,5.5,3.08333333333333,0,0,4.1023,14.3003552168775,"Up",0.714285714285714,14.3003552168775
"366","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,6,"Blue",28.4647,20,27.0285,5.5,3.08333333333333,0,0,1.4362,5.04554764322125,"Down",0.714285714285714,5.04554764322125
"367","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,7,"Blue",27.7842,20,24.1623,5.5,3.08333333333333,0,0,3.6219,13.0358261170018,"Down",0.714285714285714,13.0358261170018
"368","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,8,"Blue",27.8632,20,26.9549,5.5,3.08333333333333,0,0,0.9083,3.25985529300296,"Down",0.714285714285714,3.25985529300296
